# Ratio Measurement - KEITHLEY INSTRUMENTS INC.,MODEL 2100,1194515,01.12-01-01
# Main Channel: 100V, Reference: Auto
# Start: 2025-12-02 15:01:15
# Stop: 2025-12-03 08:00:00
# File: c:\WinPython\notebooks\HiPES\Francois\Driftmessung_2025-12-02_15-01-15.csv

Datum_Zeit,Ratiomesswert,Gleitender_Mittelwert,Gesamtmittelwert
2025-12-02 17:25:48,10.0311968000,10.0311896000,10.0311933985
2025-12-02 17:25:49,10.0311960000,10.0311908267,10.0311933988
2025-12-02 17:25:50,10.0311568000,10.0311883733,10.0311933943
2025-12-02 17:25:51,10.0312032000,10.0311873067,10.0311933955
2025-12-02 17:25:52,10.0311968000,10.0311862933,10.0311933959
2025-12-02 17:25:53,10.0312048000,10.0311875200,10.0311933973
2025-12-02 17:25:54,10.0311616000,10.0311864533,10.0311933934
2025-12-02 17:25:56,10.0312184000,10.0311862400,10.0311933965
2025-12-02 17:25:57,10.0311744000,10.0311838933,10.0311933941
2025-12-02 17:25:58,10.0312008000,10.0311843733,10.0311933951
2025-12-02 17:25:59,10.0312280000,10.0311879467,10.0311933993
2025-12-02 17:26:00,10.0311816000,10.0311882667,10.0311933978
2025-12-02 17:26:01,10.0311832000,10.0311885867,10.0311933966
2025-12-02 17:26:02,10.0311888000,10.0311905600,10.0311933960
2025-12-02 17:26:03,10.0311760000,10.0311911467,10.0311933939
2025-12-02 17:26:04,10.0311928000,10.0311908800,10.0311933938
2025-12-02 17:26:06,10.0312032000,10.0311913600,10.0311933950
2025-12-02 17:26:07,10.0312080000,10.0311947733,10.0311933968
2025-12-02 17:26:08,10.0312016000,10.0311946667,10.0311933978
2025-12-02 17:26:09,10.0311920000,10.0311943467,10.0311933977
2025-12-02 17:26:10,10.0311840000,10.0311929600,10.0311933965
2025-12-02 17:26:11,10.0311680000,10.0311933867,10.0311933934
2025-12-02 17:26:12,10.0311520000,10.0311889600,10.0311933883
2025-12-02 17:26:13,10.0311712000,10.0311887467,10.0311933856
2025-12-02 17:26:15,10.0311600000,10.0311860267,10.0311933816
2025-12-02 17:26:16,10.0312008000,10.0311842133,10.0311933825
2025-12-02 17:26:17,10.0312208000,10.0311868267,10.0311933858
2025-12-02 17:26:18,10.0312144000,10.0311889067,10.0311933884
2025-12-02 17:26:19,10.0311992000,10.0311896000,10.0311933891
2025-12-02 17:26:20,10.0312120000,10.0311920000,10.0311933914
2025-12-02 17:26:22,10.0312040000,10.0311927467,10.0311933927
2025-12-02 17:26:23,10.0311960000,10.0311922667,10.0311933930
2025-12-02 17:26:24,10.0312192000,10.0311930133,10.0311933961
2025-12-02 17:26:25,10.0311968000,10.0311926933,10.0311933965
2025-12-02 17:26:26,10.0311792000,10.0311918400,10.0311933948
2025-12-02 17:26:27,10.0311688000,10.0311908267,10.0311933918
2025-12-02 17:26:28,10.0311944000,10.0311925867,10.0311933919
2025-12-02 17:26:30,10.0312224000,10.0311972800,10.0311933955
2025-12-02 17:26:31,10.0311992000,10.0311991467,10.0311933962
2025-12-02 17:26:32,10.0311864000,10.0312009067,10.0311933953
2025-12-02 17:26:33,10.0312344000,10.0312031467,10.0311934003
2025-12-02 17:26:34,10.0312184000,10.0312029867,10.0311934034
2025-12-02 17:26:35,10.0311960000,10.0312017600,10.0311934037
2025-12-02 17:26:36,10.0311872000,10.0312009600,10.0311934029
2025-12-02 17:26:37,10.0311888000,10.0311994133,10.0311934024
2025-12-02 17:26:38,10.0312416000,10.0312019200,10.0311934082
2025-12-02 17:26:40,10.0312424000,10.0312050133,10.0311934142
2025-12-02 17:26:41,10.0311984000,10.0312036267,10.0311934148
2025-12-02 17:26:42,10.0312072000,10.0312043200,10.0311934165
2025-12-02 17:26:43,10.0312208000,10.0312070933,10.0311934198
2025-12-02 17:26:44,10.0311872000,10.0312083200,10.0311934191
2025-12-02 17:26:45,10.0311928000,10.0312082133,10.0311934190
2025-12-02 17:26:46,10.0312008000,10.0312067733,10.0311934199
2025-12-02 17:26:47,10.0311760000,10.0312052267,10.0311934178
2025-12-02 17:26:48,10.0312176000,10.0312073067,10.0311934207
2025-12-02 17:26:50,10.0311848000,10.0312040000,10.0311934197
2025-12-02 17:26:51,10.0312016000,10.0312028800,10.0311934207
2025-12-02 17:26:52,10.0311976000,10.0312029867,10.0311934212
2025-12-02 17:26:53,10.0312064000,10.0312042667,10.0311934228
2025-12-02 17:26:54,10.0311944000,10.0312046400,10.0311934229
2025-12-02 17:26:55,10.0311800000,10.0312005333,10.0311934212
2025-12-02 17:26:56,10.0311928000,10.0311972267,10.0311934212
2025-12-02 17:26:57,10.0311792000,10.0311959467,10.0311934194
2025-12-02 17:26:59,10.0311992000,10.0311954133,10.0311934201
2025-12-02 17:27:00,10.0312112000,10.0311947733,10.0311934223
2025-12-02 17:27:01,10.0312144000,10.0311965867,10.0311934248
2025-12-02 17:27:02,10.0312008000,10.0311971200,10.0311934257
2025-12-02 17:27:03,10.0311840000,10.0311960000,10.0311934246
2025-12-02 17:27:04,10.0312144000,10.0311985600,10.0311934271
2025-12-02 17:27:06,10.0312008000,10.0311974400,10.0311934280
2025-12-02 17:27:07,10.0312032000,10.0311986667,10.0311934292
2025-12-02 17:27:08,10.0312176000,10.0311997333,10.0311934322
2025-12-02 17:27:09,10.0312288000,10.0312018133,10.0311934365
2025-12-02 17:27:10,10.0312240000,10.0312029867,10.0311934402
2025-12-02 17:27:11,10.0312112000,10.0312041067,10.0311934423
2025-12-02 17:27:12,10.0312176000,10.0312066133,10.0311934453
2025-12-02 17:27:14,10.0312208000,10.0312084800,10.0311934486
2025-12-02 17:27:15,10.0312176000,10.0312110400,10.0311934515
2025-12-02 17:27:16,10.0311920000,10.0312105600,10.0311934513
2025-12-02 17:27:17,10.0312416000,10.0312125867,10.0311934572
2025-12-02 17:27:18,10.0312016000,10.0312117333,10.0311934582
2025-12-02 17:27:19,10.0312008000,10.0312117333,10.0311934591
2025-12-02 17:27:20,10.0311736000,10.0312110400,10.0311934567
2025-12-02 17:27:21,10.0311864000,10.0312091733,10.0311934558
2025-12-02 17:27:23,10.0312024000,10.0312092800,10.0311934569
2025-12-02 17:27:24,10.0312072000,10.0312095467,10.0311934585
2025-12-02 17:27:25,10.0311616000,10.0312058133,10.0311934547
2025-12-02 17:27:26,10.0311928000,10.0312034133,10.0311934546
2025-12-02 17:27:27,10.0311968000,10.0312016000,10.0311934550
2025-12-02 17:27:28,10.0311784000,10.0311994133,10.0311934532
2025-12-02 17:27:29,10.0311896000,10.0311975467,10.0311934527
2025-12-02 17:27:30,10.0311912000,10.0311955733,10.0311934524
2025-12-02 17:27:31,10.0311872000,10.0311935467,10.0311934517
2025-12-02 17:27:33,10.0312408000,10.0311968000,10.0311934574
2025-12-02 17:27:34,10.0311888000,10.0311932800,10.0311934569
2025-12-02 17:27:35,10.0311944000,10.0311928000,10.0311934570
2025-12-02 17:27:36,10.0312160000,10.0311938133,10.0311934597
2025-12-02 17:27:37,10.0311792000,10.0311941867,10.0311934580
2025-12-02 17:27:38,10.0312080000,10.0311956267,10.0311934597
2025-12-02 17:27:39,10.0312232000,10.0311970133,10.0311934633
2025-12-02 17:27:41,10.0312080000,10.0311970667,10.0311934651
2025-12-02 17:27:42,10.0312432000,10.0312025067,10.0311934711
2025-12-02 17:27:43,10.0312216000,10.0312044267,10.0311934745
2025-12-02 17:27:44,10.0312264000,10.0312064000,10.0311934785
2025-12-02 17:27:45,10.0311984000,10.0312077333,10.0311934791
2025-12-02 17:27:46,10.0311672000,10.0312062400,10.0311934759
2025-12-02 17:27:48,10.0311968000,10.0312066133,10.0311934763
2025-12-02 17:27:49,10.0312264000,10.0312092267,10.0311934803
2025-12-02 17:27:50,10.0311800000,10.0312051733,10.0311934787
2025-12-02 17:27:51,10.0311928000,10.0312054400,10.0311934786
2025-12-02 17:27:52,10.0312144000,10.0312067733,10.0311934811
2025-12-02 17:27:53,10.0312240000,10.0312073067,10.0311934848
2025-12-02 17:27:54,10.0312216000,10.0312101333,10.0311934882
2025-12-02 17:27:55,10.0312016000,10.0312097067,10.0311934892
2025-12-02 17:27:57,10.0311880000,10.0312073600,10.0311934885
2025-12-02 17:27:58,10.0312088000,10.0312074133,10.0311934904
2025-12-02 17:27:59,10.0312288000,10.0312064533,10.0311934946
2025-12-02 17:28:00,10.0312072000,10.0312054933,10.0311934963
2025-12-02 17:28:01,10.0312312000,10.0312058133,10.0311935009
2025-12-02 17:28:02,10.0311960000,10.0312056533,10.0311935012
2025-12-02 17:28:03,10.0311976000,10.0312076800,10.0311935017
2025-12-02 17:28:04,10.0311992000,10.0312078400,10.0311935023
2025-12-02 17:28:05,10.0312184000,10.0312073067,10.0311935053
2025-12-02 17:28:07,10.0312160000,10.0312097067,10.0311935081
2025-12-02 17:28:08,10.0311928000,10.0312097067,10.0311935080
2025-12-02 17:28:09,10.0312232000,10.0312102933,10.0311935116
2025-12-02 17:28:10,10.0311824000,10.0312075200,10.0311935102
2025-12-02 17:28:11,10.0311992000,10.0312060267,10.0311935109
2025-12-02 17:28:12,10.0311776000,10.0312044267,10.0311935090
2025-12-02 17:28:13,10.0312312000,10.0312073067,10.0311935135
2025-12-02 17:28:14,10.0312112000,10.0312074667,10.0311935157
2025-12-02 17:28:15,10.0312280000,10.0312074133,10.0311935198
2025-12-02 17:28:17,10.0312160000,10.0312080000,10.0311935225
2025-12-02 17:28:18,10.0312088000,10.0312065067,10.0311935244
2025-12-02 17:28:19,10.0312160000,10.0312078400,10.0311935271
2025-12-02 17:28:20,10.0312096000,10.0312086400,10.0311935290
2025-12-02 17:28:21,10.0312080000,10.0312092267,10.0311935308
2025-12-02 17:28:22,10.0312224000,10.0312094933,10.0311935342
2025-12-02 17:28:23,10.0312024000,10.0312085867,10.0311935353
2025-12-02 17:28:25,10.0312384000,10.0312116267,10.0311935407
2025-12-02 17:28:26,10.0312008000,10.0312101333,10.0311935416
2025-12-02 17:28:27,10.0312184000,10.0312125333,10.0311935446
2025-12-02 17:28:28,10.0311888000,10.0312118400,10.0311935440
2025-12-02 17:28:29,10.0312128000,10.0312141867,10.0311935463
2025-12-02 17:28:30,10.0311784000,10.0312106667,10.0311935445
2025-12-02 17:28:32,10.0312112000,10.0312106667,10.0311935466
2025-12-02 17:28:33,10.0312160000,10.0312098667,10.0311935493
2025-12-02 17:28:34,10.0312320000,10.0312109333,10.0311935540
2025-12-02 17:28:35,10.0312264000,10.0312121067,10.0311935579
2025-12-02 17:28:36,10.0311984000,10.0312109333,10.0311935585
2025-12-02 17:28:37,10.0311968000,10.0312100800,10.0311935589
2025-12-02 17:28:38,10.0312040000,10.0312098133,10.0311935602
2025-12-02 17:28:39,10.0312072000,10.0312088000,10.0311935618
2025-12-02 17:28:41,10.0311784000,10.0312072000,10.0311935600
2025-12-02 17:28:42,10.0312040000,10.0312049067,10.0311935612
2025-12-02 17:28:43,10.0312192000,10.0312061333,10.0311935643
2025-12-02 17:28:44,10.0312088000,10.0312054933,10.0311935661
2025-12-02 17:28:45,10.0312184000,10.0312074667,10.0311935691
2025-12-02 17:28:46,10.0311944000,10.0312062400,10.0311935692
2025-12-02 17:28:47,10.0312264000,10.0312094400,10.0311935732
2025-12-02 17:28:48,10.0311920000,10.0312081600,10.0311935730
2025-12-02 17:28:49,10.0312296000,10.0312090667,10.0311935773
2025-12-02 17:28:51,10.0312072000,10.0312074133,10.0311935789
2025-12-02 17:28:52,10.0311888000,10.0312049067,10.0311935784
2025-12-02 17:28:53,10.0312016000,10.0312051200,10.0311935793
2025-12-02 17:28:54,10.0312112000,10.0312060800,10.0311935815
2025-12-02 17:28:55,10.0312064000,10.0312062400,10.0311935830
2025-12-02 17:28:56,10.0312088000,10.0312063467,10.0311935848
2025-12-02 17:28:57,10.0311872000,10.0312069333,10.0311935841
2025-12-02 17:28:58,10.0312024000,10.0312068267,10.0311935851
2025-12-02 17:28:59,10.0311776000,10.0312040533,10.0311935832
2025-12-02 17:29:01,10.0311720000,10.0312016000,10.0311935806
2025-12-02 17:29:02,10.0311760000,10.0311987733,10.0311935785
2025-12-02 17:29:03,10.0311632000,10.0311966933,10.0311935749
2025-12-02 17:29:04,10.0311568000,10.0311920533,10.0311935704
2025-12-02 17:29:05,10.0311896000,10.0311918933,10.0311935700
2025-12-02 17:29:06,10.0311936000,10.0311894933,10.0311935700
2025-12-02 17:29:07,10.0311776000,10.0311875200,10.0311935680
2025-12-02 17:29:09,10.0311920000,10.0311877333,10.0311935679
2025-12-02 17:29:10,10.0311720000,10.0311857600,10.0311935653
2025-12-02 17:29:11,10.0311864000,10.0311841067,10.0311935644
2025-12-02 17:29:12,10.0312064000,10.0311841067,10.0311935660
2025-12-02 17:29:13,10.0311984000,10.0311834133,10.0311935665
2025-12-02 17:29:15,10.0312048000,10.0311845867,10.0311935679
2025-12-02 17:29:16,10.0311616000,10.0311818667,10.0311935641
2025-12-02 17:29:17,10.0312008000,10.0311834133,10.0311935649
2025-12-02 17:29:18,10.0312080000,10.0311858133,10.0311935666
2025-12-02 17:29:19,10.0311928000,10.0311869333,10.0311935666
2025-12-02 17:29:20,10.0311984000,10.0311892800,10.0311935671
2025-12-02 17:29:21,10.0311976000,10.0311920000,10.0311935676
2025-12-02 17:29:22,10.0311616000,10.0311901333,10.0311935638
2025-12-02 17:29:23,10.0311944000,10.0311901867,10.0311935639
2025-12-02 17:29:25,10.0311920000,10.0311911467,10.0311935637
2025-12-02 17:29:26,10.0312112000,10.0311924267,10.0311935658
2025-12-02 17:29:27,10.0311944000,10.0311939200,10.0311935659
2025-12-02 17:29:28,10.0311584000,10.0311920533,10.0311935617
2025-12-02 17:29:29,10.0311936000,10.0311912000,10.0311935617
2025-12-02 17:29:30,10.0311976000,10.0311911467,10.0311935622
2025-12-02 17:29:31,10.0311840000,10.0311897600,10.0311935610
2025-12-02 17:29:32,10.0311568000,10.0311894400,10.0311935567
2025-12-02 17:29:33,10.0311968000,10.0311891733,10.0311935570
2025-12-02 17:29:35,10.0311824000,10.0311874667,10.0311935557
2025-12-02 17:29:36,10.0311840000,10.0311868800,10.0311935546
2025-12-02 17:29:37,10.0311920000,10.0311864533,10.0311935544
2025-12-02 17:29:38,10.0311832000,10.0311854933,10.0311935531
2025-12-02 17:29:39,10.0311728000,10.0311862400,10.0311935507
2025-12-02 17:29:40,10.0311792000,10.0311852267,10.0311935489
2025-12-02 17:29:41,10.0311768000,10.0311842133,10.0311935469
2025-12-02 17:29:42,10.0312328000,10.0311856533,10.0311935516
2025-12-02 17:29:44,10.0311768000,10.0311844800,10.0311935496
2025-12-02 17:29:45,10.0311696000,10.0311852267,10.0311935468
2025-12-02 17:29:46,10.0311584000,10.0311828800,10.0311935426
2025-12-02 17:29:47,10.0311696000,10.0311810133,10.0311935397
2025-12-02 17:29:49,10.0311776000,10.0311805867,10.0311935378
2025-12-02 17:29:50,10.0311800000,10.0311821333,10.0311935362
2025-12-02 17:29:51,10.0311712000,10.0311804267,10.0311935335
2025-12-02 17:29:52,10.0311760000,10.0311800000,10.0311935314
2025-12-02 17:29:53,10.0311912000,10.0311804800,10.0311935312
2025-12-02 17:29:54,10.0311632000,10.0311785600,10.0311935275
2025-12-02 17:29:55,10.0311720000,10.0311778133,10.0311935250
2025-12-02 17:29:56,10.0311568000,10.0311767467,10.0311935206
2025-12-02 17:29:58,10.0311776000,10.0311766400,10.0311935187
2025-12-02 17:29:59,10.0311688000,10.0311761067,10.0311935157
2025-12-02 17:30:00,10.0311712000,10.0311720000,10.0311935131
2025-12-02 17:30:01,10.0311872000,10.0311726933,10.0311935123
2025-12-02 17:30:02,10.0311864000,10.0311738133,10.0311935115
2025-12-02 17:30:03,10.0312168000,10.0311777067,10.0311935142
2025-12-02 17:30:04,10.0311720000,10.0311778667,10.0311935117
2025-12-02 17:30:05,10.0311880000,10.0311785600,10.0311935110
2025-12-02 17:30:06,10.0311912000,10.0311793067,10.0311935108
2025-12-02 17:30:08,10.0311984000,10.0311811200,10.0311935113
2025-12-02 17:30:09,10.0311872000,10.0311818667,10.0311935106
2025-12-02 17:30:10,10.0312336000,10.0311846933,10.0311935154
2025-12-02 17:30:11,10.0311728000,10.0311853333,10.0311935129
2025-12-02 17:30:12,10.0311576000,10.0311843733,10.0311935086
2025-12-02 17:30:13,10.0312120000,10.0311880533,10.0311935108
2025-12-02 17:30:14,10.0311848000,10.0311885333,10.0311935098
2025-12-02 17:30:15,10.0311760000,10.0311890133,10.0311935077
2025-12-02 17:30:16,10.0312088000,10.0311915200,10.0311935095
2025-12-02 17:30:18,10.0311864000,10.0311914667,10.0311935087
2025-12-02 17:30:19,10.0311696000,10.0311903467,10.0311935058
2025-12-02 17:30:20,10.0311872000,10.0311883733,10.0311935051
2025-12-02 17:30:21,10.0312024000,10.0311904000,10.0311935061
2025-12-02 17:30:22,10.0312032000,10.0311914133,10.0311935073
2025-12-02 17:30:23,10.0312080000,10.0311925333,10.0311935090
2025-12-02 17:30:24,10.0312120000,10.0311934400,10.0311935112
2025-12-02 17:30:26,10.0312136000,10.0311952000,10.0311935136
2025-12-02 17:30:27,10.0311616000,10.0311904000,10.0311935098
2025-12-02 17:30:28,10.0311744000,10.0311905067,10.0311935075
2025-12-02 17:30:29,10.0311840000,10.0311922667,10.0311935064
2025-12-02 17:30:30,10.0311840000,10.0311904000,10.0311935053
2025-12-02 17:30:31,10.0311872000,10.0311905600,10.0311935045
2025-12-02 17:30:33,10.0311848000,10.0311911467,10.0311935035
2025-12-02 17:30:34,10.0311992000,10.0311905067,10.0311935042
2025-12-02 17:30:35,10.0312008000,10.0311914667,10.0311935050
2025-12-02 17:30:36,10.0311832000,10.0311923733,10.0311935038
2025-12-02 17:30:37,10.0311776000,10.0311917333,10.0311935019
2025-12-02 17:30:38,10.0311776000,10.0311900800,10.0311935000
2025-12-02 17:30:39,10.0312160000,10.0311909333,10.0311935027
2025-12-02 17:30:40,10.0311992000,10.0311903467,10.0311935034
2025-12-02 17:30:42,10.0312176000,10.0311907200,10.0311935062
2025-12-02 17:30:43,10.0312112000,10.0311905600,10.0311935083
2025-12-02 17:30:44,10.0312120000,10.0311939200,10.0311935105
2025-12-02 17:30:45,10.0312080000,10.0311961600,10.0311935123
2025-12-02 17:30:46,10.0311680000,10.0311950933,10.0311935092
2025-12-02 17:30:47,10.0311912000,10.0311955733,10.0311935089
2025-12-02 17:30:48,10.0311960000,10.0311961600,10.0311935092
2025-12-02 17:30:49,10.0311896000,10.0311964800,10.0311935088
2025-12-02 17:30:50,10.0311784000,10.0311950933,10.0311935070
2025-12-02 17:30:52,10.0312216000,10.0311964800,10.0311935103
2025-12-02 17:30:53,10.0311688000,10.0311955200,10.0311935074
2025-12-02 17:30:54,10.0311672000,10.0311948267,10.0311935043
2025-12-02 17:30:55,10.0311960000,10.0311960533,10.0311935046
2025-12-02 17:30:56,10.0311816000,10.0311937600,10.0311935032
2025-12-02 17:30:57,10.0312128000,10.0311946667,10.0311935054
2025-12-02 17:30:58,10.0311800000,10.0311921600,10.0311935038
2025-12-02 17:30:59,10.0312080000,10.0311919467,10.0311935056
2025-12-02 17:31:00,10.0311728000,10.0311893333,10.0311935031
2025-12-02 17:31:02,10.0311832000,10.0311876800,10.0311935019
2025-12-02 17:31:03,10.0312264000,10.0311915733,10.0311935058
2025-12-02 17:31:04,10.0311896000,10.0311914667,10.0311935053
2025-12-02 17:31:05,10.0311744000,10.0311900267,10.0311935031
2025-12-02 17:31:06,10.0312128000,10.0311915733,10.0311935053
2025-12-02 17:31:07,10.0312184000,10.0311942400,10.0311935083
2025-12-02 17:31:08,10.0312120000,10.0311936000,10.0311935105
2025-12-02 17:31:10,10.0311984000,10.0311955733,10.0311935111
2025-12-02 17:31:11,10.0312136000,10.0311986667,10.0311935134
2025-12-02 17:31:12,10.0312232000,10.0312004800,10.0311935170
2025-12-02 17:31:13,10.0312216000,10.0312031467,10.0311935203
2025-12-02 17:31:14,10.0311936000,10.0312018667,10.0311935203
2025-12-02 17:31:16,10.0312240000,10.0312048000,10.0311935239
2025-12-02 17:31:17,10.0311984000,10.0312041600,10.0311935245
2025-12-02 17:31:18,10.0311728000,10.0312041600,10.0311935220
2025-12-02 17:31:19,10.0311848000,10.0312042667,10.0311935210
2025-12-02 17:31:20,10.0312032000,10.0312027200,10.0311935221
2025-12-02 17:31:21,10.0311784000,10.0312019733,10.0311935203
2025-12-02 17:31:22,10.0312008000,10.0312037333,10.0311935212
2025-12-02 17:31:23,10.0312120000,10.0312036800,10.0311935234
2025-12-02 17:31:24,10.0311792000,10.0312010667,10.0311935217
2025-12-02 17:31:26,10.0311760000,10.0311986667,10.0311935196
2025-12-02 17:31:27,10.0312040000,10.0311990400,10.0311935209
2025-12-02 17:31:28,10.0311888000,10.0311973867,10.0311935203
2025-12-02 17:31:29,10.0311936000,10.0311954133,10.0311935203
2025-12-02 17:31:30,10.0311736000,10.0311922133,10.0311935180
2025-12-02 17:31:31,10.0312040000,10.0311929067,10.0311935192
2025-12-02 17:31:32,10.0311672000,10.0311891200,10.0311935161
2025-12-02 17:31:33,10.0311960000,10.0311889600,10.0311935164
2025-12-02 17:31:34,10.0311728000,10.0311889600,10.0311935139
2025-12-02 17:31:36,10.0311896000,10.0311892800,10.0311935135
2025-12-02 17:31:37,10.0312016000,10.0311891733,10.0311935144
2025-12-02 17:31:38,10.0311992000,10.0311905600,10.0311935151
2025-12-02 17:31:39,10.0311992000,10.0311904533,10.0311935158
2025-12-02 17:31:40,10.0312008000,10.0311897067,10.0311935166
2025-12-02 17:31:41,10.0312176000,10.0311922667,10.0311935195
2025-12-02 17:31:42,10.0312064000,10.0311942933,10.0311935210
2025-12-02 17:31:44,10.0312008000,10.0311940800,10.0311935218
2025-12-02 17:31:45,10.0311592000,10.0311921067,10.0311935178
2025-12-02 17:31:46,10.0312144000,10.0311934933,10.0311935203
2025-12-02 17:31:47,10.0311976000,10.0311950933,10.0311935207
2025-12-02 17:31:48,10.0312032000,10.0311950400,10.0311935219
